Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_900059795.1	Primary Assembly	Un			HG741138.1	Chromosome			unplaced-scaffold	23528			scaffold_2054
GCA_900059795.1	Primary Assembly	Un			HG741139.1	Chromosome			unplaced-scaffold	23514			scaffold_2055
GCA_900059795.1	Primary Assembly	Un			HG741140.1	Chromosome			unplaced-scaffold	23497			scaffold_2056
GCA_900059795.1	Primary Assembly	Un			HG741141.1	Chromosome			unplaced-scaffold	23484			scaffold_2057
GCA_900059795.1	Primary Assembly	Un			HG741142.1	Chromosome			unplaced-scaffold	23476			scaffold_2058
GCA_900059795.1	Primary Assembly	Un			HG741144.1	Chromosome			unplaced-scaffold	23472			scaffold_2060
GCA_900059795.1	Primary Assembly	Un			HG741145.1	Chromosome			unplaced-scaffold	23444			scaffold_2061
GCA_900059795.1	Primary Assembly	Un			HG741146.1	Chromosome			unplaced-scaffold	23444			scaffold_2062
GCA_900059795.1	Primary Assembly	Un			HG741147.1	Chromosome			unplaced-scaffold	23438			scaffold_2063
GCA_900059795.1	Primary Assembly	Un			HG741148.1	Chromosome			unplaced-scaffold	23432			scaffold_2064
GCA_900059795.1	Primary Assembly	Un			HG741149.1	Chromosome			unplaced-scaffold	23429			scaffold_2065
GCA_900059795.1	Primary Assembly	Un			HG741150.1	Chromosome			unplaced-scaffold	23429			scaffold_2066
GCA_900059795.1	Primary Assembly	Un			HG741151.1	Chromosome			unplaced-scaffold	23422			scaffold_2067
GCA_900059795.1	Primary Assembly	Un			HG741152.1	Chromosome			unplaced-scaffold	23421			scaffold_2068
GCA_900059795.1	Primary Assembly	Un			HG741153.1	Chromosome			unplaced-scaffold	23406			scaffold_2069
GCA_900059795.1	Primary Assembly	Un			HG741154.1	Chromosome			unplaced-scaffold	23365			scaffold_2070
GCA_900059795.1	Primary Assembly	Un			HG741155.1	Chromosome			unplaced-scaffold	23358			scaffold_2071
GCA_900059795.1	Primary Assembly	Un			HG741156.1	Chromosome			unplaced-scaffold	23353			scaffold_2072
GCA_900059795.1	Primary Assembly	Un			HG741157.1	Chromosome			unplaced-scaffold	23353			scaffold_2073
GCA_900059795.1	Primary Assembly	Un			HG741158.1	Chromosome			unplaced-scaffold	23346			scaffold_2074
GCA_900059795.1	Primary Assembly	Un			HG741159.1	Chromosome			unplaced-scaffold	23343			scaffold_2075
GCA_900059795.1	Primary Assembly	Un			HG741160.1	Chromosome			unplaced-scaffold	23327			scaffold_2076
GCA_900059795.1	Primary Assembly	Un			HG741161.1	Chromosome			unplaced-scaffold	23315			scaffold_2077
GCA_900059795.1	Primary Assembly	Un			HG741162.1	Chromosome			unplaced-scaffold	23301			scaffold_2078
GCA_900059795.1	Primary Assembly	Un			HG741163.1	Chromosome			unplaced-scaffold	23276			scaffold_2079
GCA_900059795.1	Primary Assembly	Un			HG741164.1	Chromosome			unplaced-scaffold	23270			scaffold_2080
GCA_900059795.1	Primary Assembly	Un			HG741165.1	Chromosome			unplaced-scaffold	23190			scaffold_2081
GCA_900059795.1	Primary Assembly	Un			HG741166.1	Chromosome			unplaced-scaffold	23185			scaffold_2082
GCA_900059795.1	Primary Assembly	Un			HG741167.1	Chromosome			unplaced-scaffold	23182			scaffold_2083
GCA_900059795.1	Primary Assembly	Un			HG741168.1	Chromosome			unplaced-scaffold	23167			scaffold_2084
GCA_900059795.1	Primary Assembly	Un			HG741169.1	Chromosome			unplaced-scaffold	23155			scaffold_2085
GCA_900059795.1	Primary Assembly	Un			HG741170.1	Chromosome			unplaced-scaffold	23116			scaffold_2086
GCA_900059795.1	Primary Assembly	Un			HG741171.1	Chromosome			unplaced-scaffold	23099			scaffold_2087
GCA_900059795.1	Primary Assembly	Un			HG741172.1	Chromosome			unplaced-scaffold	23078			scaffold_2088
GCA_900059795.1	Primary Assembly	Un			HG741173.1	Chromosome			unplaced-scaffold	23064			scaffold_2089
GCA_900059795.1	Primary Assembly	Un			HG741174.1	Chromosome			unplaced-scaffold	23061			scaffold_2090
GCA_900059795.1	Primary Assembly	Un			HG741175.1	Chromosome			unplaced-scaffold	23039			scaffold_2091
GCA_900059795.1	Primary Assembly	Un			HG741176.1	Chromosome			unplaced-scaffold	23027			scaffold_2092
GCA_900059795.1	Primary Assembly	Un			HG741177.1	Chromosome			unplaced-scaffold	23016			scaffold_2093
GCA_900059795.1	Primary Assembly	Un			HG741178.1	Chromosome			unplaced-scaffold	23010			scaffold_2094
GCA_900059795.1	Primary Assembly	Un			HG741179.1	Chromosome			unplaced-scaffold	23004			scaffold_2095
GCA_900059795.1	Primary Assembly	Un			HG741180.1	Chromosome			unplaced-scaffold	23003			scaffold_2096
GCA_900059795.1	Primary Assembly	Un			HG741181.1	Chromosome			unplaced-scaffold	23001			scaffold_2097
GCA_900059795.1	Primary Assembly	Un			HG741182.1	Chromosome			unplaced-scaffold	22974			scaffold_2098
GCA_900059795.1	Primary Assembly	Un			HG741183.1	Chromosome			unplaced-scaffold	22974			scaffold_2099
GCA_900059795.1	Primary Assembly	Un			HG741184.1	Chromosome			unplaced-scaffold	22972			scaffold_2100
GCA_900059795.1	Primary Assembly	Un			HG741185.1	Chromosome			unplaced-scaffold	22943			scaffold_2101
GCA_900059795.1	Primary Assembly	Un			HG741186.1	Chromosome			unplaced-scaffold	22939			scaffold_2102
GCA_900059795.1	Primary Assembly	Un			HG741187.1	Chromosome			unplaced-scaffold	22926			scaffold_2103
GCA_900059795.1	Primary Assembly	Un			HG741188.1	Chromosome			unplaced-scaffold	22905			scaffold_2104
GCA_900059795.1	Primary Assembly	Un			HG741189.1	Chromosome			unplaced-scaffold	22883			scaffold_2105
GCA_900059795.1	Primary Assembly	Un			HG741190.1	Chromosome			unplaced-scaffold	22883			scaffold_2106
GCA_900059795.1	Primary Assembly	Un			HG741191.1	Chromosome			unplaced-scaffold	22879			scaffold_2107
GCA_900059795.1	Primary Assembly	Un			HG741192.1	Chromosome			unplaced-scaffold	22875			scaffold_2108
GCA_900059795.1	Primary Assembly	Un			HG741193.1	Chromosome			unplaced-scaffold	22873			scaffold_2109
GCA_900059795.1	Primary Assembly	Un			HG741194.1	Chromosome			unplaced-scaffold	22866			scaffold_2110
GCA_900059795.1	Primary Assembly	Un			HG741195.1	Chromosome			unplaced-scaffold	22861			scaffold_2111
GCA_900059795.1	Primary Assembly	Un			HG741196.1	Chromosome			unplaced-scaffold	22845			scaffold_2112
GCA_900059795.1	Primary Assembly	Un			HG741197.1	Chromosome			unplaced-scaffold	22841			scaffold_2113
GCA_900059795.1	Primary Assembly	Un			HG741198.1	Chromosome			unplaced-scaffold	22831			scaffold_2114
GCA_900059795.1	Primary Assembly	Un			HG741199.1	Chromosome			unplaced-scaffold	22831			scaffold_2115
GCA_900059795.1	Primary Assembly	Un			HG741200.1	Chromosome			unplaced-scaffold	22818			scaffold_2116
GCA_900059795.1	Primary Assembly	Un			HG741201.1	Chromosome			unplaced-scaffold	22809			scaffold_2117
GCA_900059795.1	Primary Assembly	Un			HG741202.1	Chromosome			unplaced-scaffold	22805			scaffold_2118
GCA_900059795.1	Primary Assembly	Un			HG741203.1	Chromosome			unplaced-scaffold	22791			scaffold_2119
GCA_900059795.1	Primary Assembly	Un			HG741204.1	Chromosome			unplaced-scaffold	22783			scaffold_2120
GCA_900059795.1	Primary Assembly	Un			HG741205.1	Chromosome			unplaced-scaffold	22759			scaffold_2121
GCA_900059795.1	Primary Assembly	Un			HG741206.1	Chromosome			unplaced-scaffold	22741			scaffold_2122
GCA_900059795.1	Primary Assembly	Un			HG741207.1	Chromosome			unplaced-scaffold	22733			scaffold_2123
GCA_900059795.1	Primary Assembly	Un			HG741208.1	Chromosome			unplaced-scaffold	22725			scaffold_2124
GCA_900059795.1	Primary Assembly	Un			HG741209.1	Chromosome			unplaced-scaffold	22718			scaffold_2125
GCA_900059795.1	Primary Assembly	Un			HG741210.1	Chromosome			unplaced-scaffold	22694			scaffold_2126
GCA_900059795.1	Primary Assembly	Un			HG741211.1	Chromosome			unplaced-scaffold	22690			scaffold_2127
GCA_900059795.1	Primary Assembly	Un			HG741212.1	Chromosome			unplaced-scaffold	22687			scaffold_2128
GCA_900059795.1	Primary Assembly	Un			HG741213.1	Chromosome			unplaced-scaffold	22675			scaffold_2129
GCA_900059795.1	Primary Assembly	Un			HG741214.1	Chromosome			unplaced-scaffold	22675			scaffold_2130
GCA_900059795.1	Primary Assembly	Un			HG741215.1	Chromosome			unplaced-scaffold	22674			scaffold_2131
GCA_900059795.1	Primary Assembly	Un			HG741216.1	Chromosome			unplaced-scaffold	22626			scaffold_2132
GCA_900059795.1	Primary Assembly	Un			HG741217.1	Chromosome			unplaced-scaffold	22597			scaffold_2133
GCA_900059795.1	Primary Assembly	Un			HG741218.1	Chromosome			unplaced-scaffold	22560			scaffold_2134
GCA_900059795.1	Primary Assembly	Un			HG741219.1	Chromosome			unplaced-scaffold	22548			scaffold_2135
GCA_900059795.1	Primary Assembly	Un			HG741220.1	Chromosome			unplaced-scaffold	22546			scaffold_2136
GCA_900059795.1	Primary Assembly	Un			HG741221.1	Chromosome			unplaced-scaffold	22540			scaffold_2137
GCA_900059795.1	Primary Assembly	Un			HG741222.1	Chromosome			unplaced-scaffold	22512			scaffold_2138
GCA_900059795.1	Primary Assembly	Un			HG741223.1	Chromosome			unplaced-scaffold	22507			scaffold_2139
GCA_900059795.1	Primary Assembly	Un			HG741224.1	Chromosome			unplaced-scaffold	22494			scaffold_2140
GCA_900059795.1	Primary Assembly	Un			HG741225.1	Chromosome			unplaced-scaffold	22477			scaffold_2141
GCA_900059795.1	Primary Assembly	Un			HG741226.1	Chromosome			unplaced-scaffold	22435			scaffold_2142
GCA_900059795.1	Primary Assembly	Un			HG741227.1	Chromosome			unplaced-scaffold	22433			scaffold_2143
GCA_900059795.1	Primary Assembly	Un			HG741228.1	Chromosome			unplaced-scaffold	22416			scaffold_2144
GCA_900059795.1	Primary Assembly	Un			HG741229.1	Chromosome			unplaced-scaffold	22410			scaffold_2145
GCA_900059795.1	Primary Assembly	Un			HG741230.1	Chromosome			unplaced-scaffold	22408			scaffold_2146
GCA_900059795.1	Primary Assembly	Un			HG741231.1	Chromosome			unplaced-scaffold	22403			scaffold_2147
GCA_900059795.1	Primary Assembly	Un			HG741232.1	Chromosome			unplaced-scaffold	22401			scaffold_2148
GCA_900059795.1	Primary Assembly	Un			HG741233.1	Chromosome			unplaced-scaffold	22398			scaffold_2149
GCA_900059795.1	Primary Assembly	Un			HG741234.1	Chromosome			unplaced-scaffold	22394			scaffold_2150
GCA_900059795.1	Primary Assembly	Un			HG741235.1	Chromosome			unplaced-scaffold	22377			scaffold_2151
GCA_900059795.1	Primary Assembly	Un			HG741236.1	Chromosome			unplaced-scaffold	22376			scaffold_2152
GCA_900059795.1	Primary Assembly	Un			HG741237.1	Chromosome			unplaced-scaffold	22365			scaffold_2153
GCA_900059795.1	Primary Assembly	Un			HG741238.1	Chromosome			unplaced-scaffold	22360			scaffold_2154
GCA_900059795.1	Primary Assembly	Un			HG741239.1	Chromosome			unplaced-scaffold	22348			scaffold_2155
GCA_900059795.1	Primary Assembly	Un			HG741241.1	Chromosome			unplaced-scaffold	22324			scaffold_2157
GCA_900059795.1	Primary Assembly	Un			HG741242.1	Chromosome			unplaced-scaffold	22309			scaffold_2158
GCA_900059795.1	Primary Assembly	Un			HG741243.1	Chromosome			unplaced-scaffold	22287			scaffold_2159
GCA_900059795.1	Primary Assembly	Un			HG741244.1	Chromosome			unplaced-scaffold	22275			scaffold_2160
GCA_900059795.1	Primary Assembly	Un			HG741245.1	Chromosome			unplaced-scaffold	22268			scaffold_2161
GCA_900059795.1	Primary Assembly	Un			HG741246.1	Chromosome			unplaced-scaffold	22258			scaffold_2162
GCA_900059795.1	Primary Assembly	Un			HG741247.1	Chromosome			unplaced-scaffold	22234			scaffold_2163
GCA_900059795.1	Primary Assembly	Un			HG741248.1	Chromosome			unplaced-scaffold	22227			scaffold_2164
GCA_900059795.1	Primary Assembly	Un			HG741249.1	Chromosome			unplaced-scaffold	22224			scaffold_2165
GCA_900059795.1	Primary Assembly	Un			HG741250.1	Chromosome			unplaced-scaffold	22222			scaffold_2166
GCA_900059795.1	Primary Assembly	Un			HG741251.1	Chromosome			unplaced-scaffold	22216			scaffold_2167
GCA_900059795.1	Primary Assembly	Un			HG741252.1	Chromosome			unplaced-scaffold	22214			scaffold_2168
GCA_900059795.1	Primary Assembly	Un			HG741253.1	Chromosome			unplaced-scaffold	22212			scaffold_2169
GCA_900059795.1	Primary Assembly	Un			HG741254.1	Chromosome			unplaced-scaffold	22207			scaffold_2170
GCA_900059795.1	Primary Assembly	Un			HG741255.1	Chromosome			unplaced-scaffold	22206			scaffold_2171
GCA_900059795.1	Primary Assembly	Un			HG741256.1	Chromosome			unplaced-scaffold	22195			scaffold_2172
GCA_900059795.1	Primary Assembly	Un			HG741257.1	Chromosome			unplaced-scaffold	22192			scaffold_2173
GCA_900059795.1	Primary Assembly	Un			HG741258.1	Chromosome			unplaced-scaffold	22180			scaffold_2174
GCA_900059795.1	Primary Assembly	Un			HG741259.1	Chromosome			unplaced-scaffold	22166			scaffold_2175
GCA_900059795.1	Primary Assembly	Un			HG741260.1	Chromosome			unplaced-scaffold	22160			scaffold_2176
GCA_900059795.1	Primary Assembly	Un			HG741261.1	Chromosome			unplaced-scaffold	22159			scaffold_2177
GCA_900059795.1	Primary Assembly	Un			HG741262.1	Chromosome			unplaced-scaffold	22157			scaffold_2178
GCA_900059795.1	Primary Assembly	Un			HG741263.1	Chromosome			unplaced-scaffold	22155			scaffold_2179
GCA_900059795.1	Primary Assembly	Un			HG741264.1	Chromosome			unplaced-scaffold	22136			scaffold_2180
GCA_900059795.1	Primary Assembly	Un			HG741265.1	Chromosome			unplaced-scaffold	22106			scaffold_2181
GCA_900059795.1	Primary Assembly	Un			HG741266.1	Chromosome			unplaced-scaffold	22106			scaffold_2182
GCA_900059795.1	Primary Assembly	Un			HG741267.1	Chromosome			unplaced-scaffold	22098			scaffold_2183
GCA_900059795.1	Primary Assembly	Un			HG741268.1	Chromosome			unplaced-scaffold	22084			scaffold_2184
GCA_900059795.1	Primary Assembly	Un			HG741269.1	Chromosome			unplaced-scaffold	22041			scaffold_2185
GCA_900059795.1	Primary Assembly	Un			HG741271.1	Chromosome			unplaced-scaffold	21999			scaffold_2187
GCA_900059795.1	Primary Assembly	Un			HG741272.1	Chromosome			unplaced-scaffold	21978			scaffold_2188
GCA_900059795.1	Primary Assembly	Un			HG741273.1	Chromosome			unplaced-scaffold	21965			scaffold_2189
GCA_900059795.1	Primary Assembly	Un			HG741274.1	Chromosome			unplaced-scaffold	21951			scaffold_2190
GCA_900059795.1	Primary Assembly	Un			HG741275.1	Chromosome			unplaced-scaffold	21947			scaffold_2191
GCA_900059795.1	Primary Assembly	Un			HG741276.1	Chromosome			unplaced-scaffold	21900			scaffold_2192
GCA_900059795.1	Primary Assembly	Un			HG741277.1	Chromosome			unplaced-scaffold	21880			scaffold_2193
GCA_900059795.1	Primary Assembly	Un			HG741278.1	Chromosome			unplaced-scaffold	21871			scaffold_2194
GCA_900059795.1	Primary Assembly	Un			HG741279.1	Chromosome			unplaced-scaffold	21852			scaffold_2195
GCA_900059795.1	Primary Assembly	Un			HG741280.1	Chromosome			unplaced-scaffold	21850			scaffold_2196
GCA_900059795.1	Primary Assembly	Un			HG741281.1	Chromosome			unplaced-scaffold	21816			scaffold_2197
GCA_900059795.1	Primary Assembly	Un			HG741282.1	Chromosome			unplaced-scaffold	21805			scaffold_2198
GCA_900059795.1	Primary Assembly	Un			HG741283.1	Chromosome			unplaced-scaffold	21803			scaffold_2199
GCA_900059795.1	Primary Assembly	Un			HG741284.1	Chromosome			unplaced-scaffold	21799			scaffold_2200
GCA_900059795.1	Primary Assembly	Un			HG741285.1	Chromosome			unplaced-scaffold	21793			scaffold_2201
GCA_900059795.1	Primary Assembly	Un			HG741286.1	Chromosome			unplaced-scaffold	21791			scaffold_2202
GCA_900059795.1	Primary Assembly	Un			HG741287.1	Chromosome			unplaced-scaffold	21773			scaffold_2203
GCA_900059795.1	Primary Assembly	Un			HG741289.1	Chromosome			unplaced-scaffold	21765			scaffold_2205
GCA_900059795.1	Primary Assembly	Un			HG741290.1	Chromosome			unplaced-scaffold	21760			scaffold_2206
GCA_900059795.1	Primary Assembly	Un			HG741291.1	Chromosome			unplaced-scaffold	21748			scaffold_2207
GCA_900059795.1	Primary Assembly	Un			HG741292.1	Chromosome			unplaced-scaffold	21745			scaffold_2208
GCA_900059795.1	Primary Assembly	Un			HG741293.1	Chromosome			unplaced-scaffold	21742			scaffold_2209
GCA_900059795.1	Primary Assembly	Un			HG741294.1	Chromosome			unplaced-scaffold	21731			scaffold_2210
GCA_900059795.1	Primary Assembly	Un			HG741295.1	Chromosome			unplaced-scaffold	21728			scaffold_2211
GCA_900059795.1	Primary Assembly	Un			HG741296.1	Chromosome			unplaced-scaffold	21726			scaffold_2212
GCA_900059795.1	Primary Assembly	Un			HG741297.1	Chromosome			unplaced-scaffold	21724			scaffold_2213
GCA_900059795.1	Primary Assembly	Un			HG741298.1	Chromosome			unplaced-scaffold	21717			scaffold_2214
GCA_900059795.1	Primary Assembly	Un			HG741299.1	Chromosome			unplaced-scaffold	21690			scaffold_2215
GCA_900059795.1	Primary Assembly	Un			HG741300.1	Chromosome			unplaced-scaffold	21682			scaffold_2216
GCA_900059795.1	Primary Assembly	Un			HG741301.1	Chromosome			unplaced-scaffold	21680			scaffold_2217
GCA_900059795.1	Primary Assembly	Un			HG741302.1	Chromosome			unplaced-scaffold	21678			scaffold_2218
GCA_900059795.1	Primary Assembly	Un			HG741303.1	Chromosome			unplaced-scaffold	21647			scaffold_2219
GCA_900059795.1	Primary Assembly	Un			HG741304.1	Chromosome			unplaced-scaffold	21619			scaffold_2220
GCA_900059795.1	Primary Assembly	Un			HG741305.1	Chromosome			unplaced-scaffold	21610			scaffold_2221
GCA_900059795.1	Primary Assembly	Un			HG741306.1	Chromosome			unplaced-scaffold	21592			scaffold_2222
GCA_900059795.1	Primary Assembly	Un			HG741307.1	Chromosome			unplaced-scaffold	21589			scaffold_2223
GCA_900059795.1	Primary Assembly	Un			HG741308.1	Chromosome			unplaced-scaffold	21574			scaffold_2224
GCA_900059795.1	Primary Assembly	Un			HG741309.1	Chromosome			unplaced-scaffold	21568			scaffold_2225
GCA_900059795.1	Primary Assembly	Un			HG741310.1	Chromosome			unplaced-scaffold	21553			scaffold_2226
GCA_900059795.1	Primary Assembly	Un			HG741311.1	Chromosome			unplaced-scaffold	21548			scaffold_2227
GCA_900059795.1	Primary Assembly	Un			HG741312.1	Chromosome			unplaced-scaffold	21527			scaffold_2228
GCA_900059795.1	Primary Assembly	Un			HG741313.1	Chromosome			unplaced-scaffold	21518			scaffold_2229
GCA_900059795.1	Primary Assembly	Un			HG741314.1	Chromosome			unplaced-scaffold	21515			scaffold_2230
GCA_900059795.1	Primary Assembly	Un			HG741315.1	Chromosome			unplaced-scaffold	21480			scaffold_2231
GCA_900059795.1	Primary Assembly	Un			HG741316.1	Chromosome			unplaced-scaffold	21466			scaffold_2232
GCA_900059795.1	Primary Assembly	Un			HG741317.1	Chromosome			unplaced-scaffold	21433			scaffold_2233
GCA_900059795.1	Primary Assembly	Un			HG741318.1	Chromosome			unplaced-scaffold	21426			scaffold_2234
GCA_900059795.1	Primary Assembly	Un			HG741319.1	Chromosome			unplaced-scaffold	21408			scaffold_2235
GCA_900059795.1	Primary Assembly	Un			HG741320.1	Chromosome			unplaced-scaffold	21407			scaffold_2236
GCA_900059795.1	Primary Assembly	Un			HG741321.1	Chromosome			unplaced-scaffold	21404			scaffold_2237
GCA_900059795.1	Primary Assembly	Un			HG741322.1	Chromosome			unplaced-scaffold	21404			scaffold_2238
GCA_900059795.1	Primary Assembly	Un			HG741323.1	Chromosome			unplaced-scaffold	21396			scaffold_2239
GCA_900059795.1	Primary Assembly	Un			HG741324.1	Chromosome			unplaced-scaffold	21384			scaffold_2240
GCA_900059795.1	Primary Assembly	Un			HG741325.1	Chromosome			unplaced-scaffold	21373			scaffold_2241
GCA_900059795.1	Primary Assembly	Un			HG741326.1	Chromosome			unplaced-scaffold	21360			scaffold_2242
GCA_900059795.1	Primary Assembly	Un			HG741327.1	Chromosome			unplaced-scaffold	21351			scaffold_2243
GCA_900059795.1	Primary Assembly	Un			HG741328.1	Chromosome			unplaced-scaffold	21340			scaffold_2244
GCA_900059795.1	Primary Assembly	Un			HG741329.1	Chromosome			unplaced-scaffold	21318			scaffold_2245
GCA_900059795.1	Primary Assembly	Un			HG741330.1	Chromosome			unplaced-scaffold	21310			scaffold_2246
GCA_900059795.1	Primary Assembly	Un			HG741331.1	Chromosome			unplaced-scaffold	21308			scaffold_2247
